duration,input.all_possible_pgsm_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
20.75,early August__34__46###August__40__46,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'early august__34__46': 19, 'august__40__46': 11})",30,2,20,0.8042557615548683,"Counter({'early august__34__46': 0.9509339821814443, 'august__40__46': 0.5888969356490835})",0.7984772532560789,"Counter({'early august__34__46': 0.95, 'august__40__46': 0.55})",august__40__46,11,0.5888969356490835,0.55,0.0
20.75,early August__34__46###August__40__46,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'early august__34__46': 19, 'august__40__46': 11})",30,2,20,0.8042557615548683,"Counter({'early august__34__46': 0.9509339821814443, 'august__40__46': 0.5888969356490835})",0.7984772532560789,"Counter({'early august__34__46': 0.95, 'august__40__46': 0.55})",no_time,0,0.0,0.0,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",early december__27__41,12,0.6419898714462122,0.6,1.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",the end of year__87__102,14,0.7293327829605788,0.7,1.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",a month earlier than usual__44__70,12,0.6300458937319005,0.6,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",a month earlier than__44__64,9,0.4717808948490608,0.45,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",early december - a month earlier__27__59,9,0.4847762780045147,0.45,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",a month__44__51,11,0.5911637600844549,0.55,1.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",year__98__102,12,0.6331095848372408,0.6,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",a month earlier__44__59,11,0.5885017592094739,0.55,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",early december - a month__27__51,8,0.43136189056734586,0.4,0.0
33.7,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December - a month earlier__27__59###a month__44__51###year__98__102###a month earlier__44__59###early December - a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the end of year__87__102': 14, 'a month earlier than usual__44__70': 12, 'early december__27__41': 12, 'year__98__102': 12, 'a month earlier__44__59': 11, 'a month__44__51': 11, 'early december - a month earlier__27__59': 9, 'a month earlier than__44__64': 9, 'early december - a month__27__51': 8})",98,9,20,0.5013797608414275,"Counter({'the end of year__87__102': 0.7293327829605788, 'early december__27__41': 0.6419898714462122, 'year__98__102': 0.6331095848372408, 'a month earlier than usual__44__70': 0.6300458937319005, 'a month__44__51': 0.5911637600844549, 'a month earlier__44__59': 0.5885017592094739, 'early december - a month earlier__27__59': 0.4847762780045147, 'a month earlier than__44__64': 0.47178089484906083, 'early december - a month__27__51': 0.43136189056734586})",0.4664008169137436,"Counter({'the end of year__87__102': 0.7, 'a month earlier than usual__44__70': 0.6, 'early december__27__41': 0.6, 'year__98__102': 0.6, 'a month earlier__44__59': 0.55, 'a month__44__51': 0.55, 'early december - a month earlier__27__59': 0.45, 'a month earlier than__44__64': 0.45, 'early december - a month__27__51': 0.4})",no_time,0,0.0,0.0,0.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",early this year__83__98,13,0.6922902425570568,0.65,1.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",seven years__216__227,16,0.8156147422958123,0.8,0.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",this year__89__98,11,0.5835037245519191,0.55,0.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",almost seven years__209__227,14,0.7306475037596508,0.7,1.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",year__94__98,10,0.5412642113979083,0.5,0.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",years__222__227,10,0.5412642113979083,0.5,0.0
25.0,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###year__94__98###years__222__227,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'seven years__216__227': 16, 'almost seven years__209__227': 14, 'early this year__83__98': 13, 'this year__89__98': 11, 'year__94__98': 10, 'years__222__227': 10})",74,6,20,0.6070334564727199,"Counter({'seven years__216__227': 0.8156147422958123, 'almost seven years__209__227': 0.7306475037596508, 'early this year__83__98': 0.6922902425570568, 'this year__89__98': 0.5835037245519191, 'year__94__98': 0.5412642113979083, 'years__222__227': 0.5412642113979083})",0.5782478041498349,"Counter({'seven years__216__227': 0.8, 'almost seven years__209__227': 0.7, 'early this year__83__98': 0.65, 'this year__89__98': 0.55, 'year__94__98': 0.5, 'years__222__227': 0.5})",no_time,0,0.0,0.0,0.0
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",eight years__125__136,13,0.6774744278050056,0.65,1.0
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",now__142__145,11,0.5848162776458498,0.55,1.0
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",-__123__124,1,0.0553569597792671,0.05,0.0
