Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Event Id.1,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
nyt_20130321_cyprus,20,e57,PROGRESSIVE,199,B-OCCURRENCE,e57,1,adopt,adopt,adopting,VBG,POS,VB,191,PRESENT,adopting,724,35,adopting-VB,adopt-VB
nyt_20130321_sarkozy,0,e1,NONE,45,B-REPORTING,e1,1,inform,inform,informed,VBN,POS,VB,37,PAST,informed,6,6,informed-VB,inform-VB
nyt_20130321_sarkozy,0,e2,NONE,73,B-I_ACTION,e2,1,face,face,face,VB,POS,VB,69,FUTURE,face,11,11,face-VB,face-VB
nyt_20130321_sarkozy,0,e21,NONE,96,B-OCCURRENCE,e21,1,investigation,investigation,investigation,NN,POS,NN,83,FUTURE,investigation,14,14,investigation-NN,investigation-NN
nyt_20130321_sarkozy,0,e3,NONE,119,B-OCCURRENCE,e3,1,abuse,abuse,abused,VBD,POS,VB,113,PAST,abused,18,18,abused-VB,abuse-VB
nyt_20130321_sarkozy,0,e4,NONE,233,B-OCCURRENCE,e4,1,get,get,get,VB,POS,VB,230,INFINITIVE,get,40,40,get-VB,get-VB
nyt_20130321_sarkozy,0,e1000,NONE,274,B-OCCURRENCE,e1000,1,campaign,campaign,campaign,NN,POS,NN,266,NONE,campaign,46,46,campaign-NN,campaign-NN
nyt_20130321_sarkozy,1,e5,PERFECTIVE,22,B-OCCURRENCE,e5,1,deny,deny,denied,VBN,POS,VB,16,PRESENT,denied,51,4,denied-VB,deny-VB
nyt_20130321_sarkozy,1,e6,PERFECTIVE_PROGRESSIVE,32,B-I_ACTION,e6,1,accept,accept,accepting,VBG,POS,VB,23,PRESENT,accepting,52,5,accepting-VB,accept-VB
nyt_20130321_sarkozy,1,e7,NONE,166,B-STATE,e7,1,allege,allege,alleged,VBN,POS,VB,159,PASTPART,alleged,75,28,alleged-VB,allege-VB
nyt_20130321_sarkozy,2,e8,NONE,47,B-REPORTING,e8,1,call,call,called,VBD,POS,VB,41,PAST,called,89,9,called-VB,call-VB
nyt_20130321_sarkozy,2,e9,NONE,69,B-OCCURRENCE,e9,1,decision,decision,decision,NN,POS,NN,61,PRESENT,decision,93,13,decision-NN,decision-NN
nyt_20130321_sarkozy,2,e10,NONE,87,B-I_ACTION,e10,1,indicate,indicate,indicates,VBZ,POS,VB,78,PRESENT,indicates,96,16,indicates-VB,indicate-VB
nyt_20130321_sarkozy,2,e11,NONE,111,B-I_STATE,e11,1,believe,believe,believes,VBZ,POS,VB,103,PRESENT,believes,100,20,believes-VB,believe-VB
nyt_20130321_sarkozy,2,e23,NONE,155,B-OCCURRENCE,e23,1,crime,crime,crime,NN,POS,NN,150,NONE,crime,107,27,crime-NN,crime-NN
nyt_20130321_sarkozy,3,e13,NONE,15,B-REPORTING,e13,1,say,say,said,VBD,POS,VB,11,PAST,said,119,3,said-VB,say-VB
nyt_20130321_sarkozy,3,e14,NONE,31,B-OCCURRENCE,e14,1,appeal,appeal,appeal,VB,POS,VB,25,FUTURE,appeal,122,6,appeal-VB,appeal-VB
nyt_20130321_sarkozy,4,e15,NONE,10,B-OCCURRENCE,e15,1,ruling,ruling,ruling,NN,POS,NN,4,NONE,ruling,125,2,ruling-NN,ruling-NN
nyt_20130321_sarkozy,4,e16,NONE,36,B-I_STATE,e16,1,mean,mean,mean,VB,NEG,VB,32,PRESENT,mean,129,6,mean-VB,mean-VB
nyt_20130321_sarkozy,4,e17,NONE,64,B-OCCURRENCE,e17,1,lose,lose,lost,VBD,POS,VB,60,PAST,lost,135,12,lost-VB,lose-VB
nyt_20130321_sarkozy,4,e18,NONE,84,B-OCCURRENCE,e18,1,bid,bid,bid,NN,POS,NN,81,PAST,bid,138,15,bid-NN,bid-NN
nyt_20130321_sarkozy,4,e19,NONE,161,B-I_STATE,e19,1,stand,stand,stand,VB,POS,VB,156,FUTURE,stand,151,28,stand-VB,stand-VB
nyt_20130321_sarkozy,4,e20,NONE,167,B-OCCURRENCE,e20,1,trial,trial,trial,NN,POS,NN,162,FUTURE,trial,152,29,trial-NN,trial-NN
nyt_20130321_women_senate,0,e1000009,NONE,38,B-OCCURRENCE,e1000009,1,gather,gather,gathered,VBN,POS,VB,30,PAST,gathered,6,6,gathered-VB,gather-VB
nyt_20130321_women_senate,0,e1,NONE,59,B-OCCURRENCE,e1,1,vote,vote,vote,NN,POS,NN,55,PAST,vote,10,10,vote-NN,vote-NN
nyt_20130321_women_senate,0,e2,NONE,108,B-OCCURRENCE,e2,1,slip,slip,slipped,VBD,POS,VB,101,PAST,slipped,19,19,slipped-VB,slip-VB
nyt_20130321_women_senate,0,e3,NONE,146,B-OCCURRENCE,e3,1,savor,savor,savor,VB,POS,VB,141,INFINITIVE,savor,26,26,savor-VB,savor-VB
nyt_20130321_women_senate,1,e4,NONE,62,B-OCCURRENCE,e4,1,sit,sit,sat,VBD,POS,VB,59,PAST,sat,45,12,sat-VB,sit-VB
nyt_20130321_women_senate,1,e5,PERFECTIVE,141,B-OCCURRENCE,e5,1,cast,cast,cast,VBN,POS,VB,137,PAST,cast,59,26,cast-VB,cast-VB
nyt_20130321_women_senate,1,e6,NONE,173,B-OCCURRENCE,e6,1,march,march,marched,VBD,POS,VB,166,PAST,marched,65,32,marched-VB,march-VB
nyt_20130321_women_senate,2,e7,NONE,27,B-REPORTING,e7,1,tell,tell,told,VBD,POS,VB,23,PAST,told,76,6,told-VB,tell-VB
nyt_20130321_women_senate,3,e1000010,NONE,23,B-OCCURRENCE,e1000010,1,induction,induction,induction,NN,POS,NN,14,NONE,induction,87,4,induction-NN,induction-NN
nyt_20130321_women_senate,3,e8,PERFECTIVE,140,B-ASPECTUAL,e8,1,begin,begin,begun,VBN,POS,VB,135,PAST,begun,109,26,begun-VB,begin-VB
nyt_20130321_women_senate,4,e9,NONE,30,B-OCCURRENCE,e9,1,stick,stick,stuck,VBD,POS,VB,25,PAST,stuck,116,6,stuck-VB,stick-VB
nyt_20130321_women_senate,4,e10,NONE,59,B-REPORTING,e10,1,say,say,said,VBD,POS,VB,55,PAST,said,123,13,said-VB,say-VB
nyt_20130321_women_senate,6,e11,NONE,54,B-ASPECTUAL,e11,1,become,become,became,VBD,POS,VB,48,PAST,became,146,10,became-VB,become-VB
nyt_20130321_women_senate,6,e12,NONE,106,B-STATE,e12,1,swear,swear,sworn,VBN,POS,VB,101,PASTPART,sworn,156,20,sworn-VB,swear-VB
nyt_20130321_women_senate,6,e13,NONE,144,B-ASPECTUAL,e13,1,remain,remain,remain,VBP,POS,VB,138,PRESENT,remain,165,29,remain-VB,remain-VB
nyt_20130321_women_senate,7,e1000011,NONE,41,B-STATE,e1000011,1,office,office,office,NN,POS,NN,35,NONE,office,180,8,office-NN,office-NN
nyt_20130321_women_senate,7,e1000012,PERFECTIVE,81,B-OCCURRENCE,e1000012,1,morph,morph,morphed,VBN,POS,VB,74,PRESENT,morphed,188,16,morphed-VB,morph-VB
nyt_20130321_women_senate,7,e1010,NONE,100,B-STATE,e1010,1,curiosity,curiosity,curiosity,NN,POS,NN,91,PAST,curiosity,191,19,curiosity-NN,curiosity-NN
nyt_20130321_women_senate,9,e14,NONE,156,B-OCCURRENCE,e14,1,dispense,dispense,dispenses,VBZ,POS,VB,147,PRESENT,dispenses,254,28,dispenses-VB,dispense-VB
nyt_20130321_women_senate,9,e15,PERFECTIVE,252,B-STATE,e15,1,dominate,dominate,dominated,VBN,POS,VB,243,PRESENT,dominated,267,41,dominated-VB,dominate-VB
nyt_20130321_women_senate,10,e16,NONE,109,B-STATE,e16,1,charge,charge,charged,VBN,POS,VB,102,PRESENT,charged,289,19,charged-VB,charge-VB
nyt_20130321_women_senate,10,e17,PROGRESSIVE,122,B-OCCURRENCE,e17,1,shape,shape,shaping,VBG,POS,VB,115,PRESENT,shaping,291,21,shaping-VB,shape-VB
nyt_20130321_women_senate,10,e18,PROGRESSIVE,167,B-OCCURRENCE,e18,1,battle,battle,battle,NN,POS,NN,161,PRESENT,battle,298,28,battle-NN,battle-NN
nyt_20130321_women_senate,11,e19,NONE,32,B-OCCURRENCE,e19,1,pass,pass,pass,VB,POS,VB,28,INFINITIVE,pass,309,7,pass-VB,pass-VB
nyt_20130321_women_senate,11,e20,NONE,78,B-OCCURRENCE,e20,1,lead,lead,led,VBN,POS,VB,75,PASTPART,led,317,15,led-VB,lead-VB
nyt_20130321_women_senate,11,e21,NONE,140,B-OCCURRENCE,e21,1,preside,preside,presides,VBZ,POS,VB,132,PRESENT,presides,327,25,presides-VB,preside-VB
nyt_20130321_women_senate,12,e22,NONE,124,B-OCCURRENCE,e22,1,shepherd,shepherd,shepherded,VBD,POS,VB,114,PAST,shepherded,351,19,shepherded-VB,shepherd-VB
nyt_20130321_women_senate,13,e23,PROGRESSIVE,17,B-OCCURRENCE,e23,1,grow,grow,growing,VBG,POS,VB,10,PRESENT,growing,359,4,growing-VB,grow-VB
nyt_20130321_women_senate,13,e24,NONE,37,B-REPORTING,e24,1,say,say,said,VBD,POS,VB,33,PAST,said,364,9,said-VB,say-VB
nyt_20130321_women_senate,14,e25,PROGRESSIVE,40,B-OCCURRENCE,e25,1,grow,grow,growing,VBG,POS,VB,33,PRESENT,growing,380,8,growing-VB,grow-VB
nyt_20130321_women_senate,15,e26,NONE,20,B-ASPECTUAL,e26,1,start,start,started,VBD,POS,VB,13,PAST,started,388,4,started-VB,start-VB
nyt_20130321_women_senate,15,e27,NONE,64,B-STATE,e27,1,have,have,have,VB,POS,VB,60,INFINITIVE,have,398,14,have-VB,have-VB
nyt_20130321_women_senate,15,e1000014,PROGRESSIVE,81,B-STATE,e1000014,1,manage,manage,managing,VBG,POS,VB,73,PRESENT,managing,401,17,managing-VB,manage-VB
nyt_20130321_women_senate,16,e29,NONE,76,B-OCCURRENCE,e29,1,hold,hold,hold,VBP,POS,VB,72,PRESENT,hold,420,15,hold-VB,hold-VB
nyt_20130321_women_senate,16,e30,PROGRESSIVE,89,B-OCCURRENCE,e30,1,change,change,changing,VBG,POS,VB,81,PRESENT,changing,422,17,changing-VB,change-VB
nyt_20130321_women_senate,16,e31,PROGRESSIVE,125,B-OCCURRENCE,e31,1,push,push,pushing,VBG,POS,VB,118,PRESENT,pushing,429,24,pushing-VB,push-VB
nyt_20130321_women_senate,17,e32,NONE,16,B-I_STATE,e32,1,want,want,want,VB,NEG,VB,12,PRESENT,want,445,5,want-VB,want-VB
nyt_20130321_women_senate,17,e33,NONE,30,B-OCCURRENCE,e33,1,generalize,generalize,generalize,VB,POS,VB,20,INFINITIVE,generalize,447,7,generalize-VB,generalize-VB
nyt_20130321_women_senate,17,e36,NONE,140,B-REPORTING,e36,1,say,say,said,VBD,POS,VB,136,PAST,said,471,31,said-VB,say-VB
nyt_20130321_women_senate,18,e37,NONE,13,B-I_STATE,e37,1,think,think,think,VBP,POS,VB,8,PRESENT,think,483,4,think-VB,think-VB
nyt_20130321_women_senate,18,e38,NONE,33,B-STATE,e38,1,have,have,have,VB,POS,VB,29,FUTURE,have,488,9,have-VB,have-VB
nyt_20130321_women_senate,18,e1000015,PROGRESSIVE,49,B-STATE,e1000015,1,have,have,having,VBG,POS,VB,43,PRESENT,having,492,13,having-VB,have-VB
nyt_20130321_women_senate,18,e39,NONE,69,B-OCCURRENCE,e39,1,impact,impact,impact,NN,POS,NN,63,FUTURE,impact,496,17,impact-NN,impact-NN
nyt_20130321_women_senate,19,e40,PERFECTIVE,95,B-ASPECTUAL,e40,1,begin,begin,begun,VBN,POS,VB,90,PRESENT,begun,516,15,begun-VB,begin-VB
nyt_20130321_women_senate,19,e41,NONE,104,B-OCCURRENCE,e41,1,crack,crack,crack,VB,POS,VB,99,INFINITIVE,crack,518,17,crack-VB,crack-VB
nyt_20130321_women_senate,19,e1003,NONE,125,B-STATE,e1003,1,gridlock,gridlock,gridlock,NN,POS,NN,117,NONE,gridlock,522,21,gridlock-NN,gridlock-NN
nyt_20130321_women_senate,19,e42,PROGRESSIVE,136,B-OCCURRENCE,e42,1,form,form,forming,VBG,POS,VB,129,PRESENT,forming,524,23,forming-VB,form-VB
nyt_20130321_women_senate,19,e1000016,PERFECTIVE,167,B-OCCURRENCE,e1000016,1,surprise,surprise,surprised,VBN,POS,VB,158,PRESENT,surprised,528,27,surprised-VB,surprise-VB
nyt_20130321_women_senate,20,e43,NONE,108,B-OCCURRENCE,e43,1,lead,lead,led,VBD,POS,VB,105,PAST,led,553,20,led-VB,lead-VB
nyt_20130321_women_senate,20,e44,NONE,119,B-OCCURRENCE,e44,1,repeal,repeal,repeal,NN,POS,NN,113,PAST,repeal,555,22,repeal-NN,repeal-NN
nyt_20130321_women_senate,20,e47,NONE,186,B-OCCURRENCE,e47,1,allow,allow,allowing,VBG,POS,VB,178,PRESPART,allowing,572,39,allowing-VB,allow-VB
nyt_20130321_women_senate,20,e48,NONE,213,B-OCCURRENCE,e48,1,serve,serve,serve,VB,POS,VB,208,INFINITIVE,serve,578,45,serve-VB,serve-VB
nyt_20130321_women_senate,21,e49,NONE,59,B-OCCURRENCE,e49,1,split,split,split,VBD,POS,VB,54,PAST,split,594,11,split-VB,split-VB
nyt_20130321_women_senate,21,e50,NONE,86,B-OCCURRENCE,e50,1,vote,vote,voted,VBD,POS,VB,81,PAST,voted,599,16,voted-VB,vote-VB
nyt_20130321_women_senate,21,e51,NONE,123,B-OCCURRENCE,e51,1,reauthorize,reauthorize,reauthorize,VB,POS,VB,112,INFINITIVE,reauthorize,604,21,reauthorize-VB,reauthorize-VB
nyt_20130321_women_senate,21,e53,PERFECTIVE,173,B-OCCURRENCE,e53,1,lapse,lapse,lapsed,VBN,POS,VB,167,PAST,lapsed,613,30,lapsed-VB,lapse-VB
nyt_20130321_women_senate,21,e1002,NONE,198,B-OCCURRENCE,e1002,1,Congress,congress,congress,NNP,POS,NN,190,PAST,Congress,617,34,congress-NN,congress-NN
nyt_20130322_strange_computer,1,e1,NONE,77,B-OCCURRENCE,e1,1,deploy,deploy,deployed,VBN,POS,VB,69,FUTURE,deployed,36,14,deployed-VB,deploy-VB
nyt_20130322_strange_computer,1,e2,PROGRESSIVE,127,B-OCCURRENCE,e2,1,take,take,taking,VBG,POS,VB,121,PRESENT,taking,44,22,taking-VB,take-VB
nyt_20130322_strange_computer,5,e6,PROGRESSIVE,114,B-OCCURRENCE,e6,1,work,work,working,VBG,POS,VB,107,PAST,working,127,16,working-VB,work-VB
nyt_20130322_strange_computer,5,e7,NONE,125,B-OCCURRENCE,e7,1,develop,develop,develop,VB,POS,VB,118,INFINITIVE,develop,129,18,develop-VB,develop-VB
nyt_20130322_strange_computer,6,e8,NONE,34,B-OCCURRENCE,e8,1,buy,buy,bought,VBD,POS,VB,28,PAST,bought,138,6,bought-VB,buy-VB
nyt_20130322_strange_computer,6,e9,NONE,138,B-I_STATE,e9,1,confident,confident,confident,JJ,POS,JJ,129,PRESENT,confident,156,24,confident-JJ,confident-JJ
nyt_20130322_strange_computer,6,e10,NONE,174,B-OCCURRENCE,e10,1,upgrade,upgrade,upgrade,VB,POS,VB,167,INFINITIVE,upgrade,162,30,upgrade-VB,upgrade-VB
nyt_20130322_strange_computer,6,e11,NONE,208,B-ASPECTUAL,e11,1,become,become,becoming,VBG,POS,VB,200,PRESPART,becoming,168,36,becoming-VB,become-VB
nyt_20130322_strange_computer,6,e12,NONE,233,B-OCCURRENCE,e12,1,use,use,use,VB,POS,VB,230,INFINITIVE,use,173,41,use-VB,use-VB
nyt_20130322_strange_computer,7,e14,NONE,12,B-REPORTING,e14,1,say,say,say,VBP,POS,VB,9,PRESENT,say,183,2,say-VB,say-VB
nyt_20130322_strange_computer,7,e15,NONE,41,B-OCCURRENCE,e15,1,prove,prove,prove,VB,POS,VB,36,PRESENT,prove,189,8,prove-VB,prove-VB
nyt_20130322_strange_computer,7,e16,PERFECTIVE,82,B-OCCURRENCE,e16,1,solve,solve,solved,VBN,POS,VB,76,PRESENT,solved,196,15,solved-VB,solve-VB
nyt_20130322_strange_computer,8,e18,NONE,18,B-OCCURRENCE,e18,1,perform,perform,performs,VBZ,POS,VB,10,PRESENT,performs,208,4,performs-VB,perform-VB
nyt_20130322_strange_computer,8,e19,NONE,48,B-I_STATE,e19,1,expect,expect,expect,VBP,POS,VB,42,PRESENT,expect,213,9,expect-VB,expect-VB
nyt_20130322_strange_computer,8,e20,NONE,75,B-OCCURRENCE,e20,1,use,use,used,VBN,POS,VB,71,FUTURE,used,219,15,used-VB,use-VB
nyt_20130322_strange_computer,8,e21,NONE,90,B-OCCURRENCE,e21,1,supercharge,supercharge,supercharge,VB,POS,VB,79,INFINITIVE,supercharge,221,17,supercharge-VB,supercharge-VB
nyt_20130322_strange_computer,8,e22,NONE,131,B-OCCURRENCE,e22,1,solve,solve,solving,VBG,POS,VB,124,PRESPART,solving,228,24,solving-VB,solve-VB
nyt_20130322_strange_computer,8,e23,NONE,208,B-OCCURRENCE,e23,1,do,do,done,VBN,POS,VB,204,FUTURE,done,241,37,done-VB,do-VB
nyt_20130322_strange_computer,9,e24,NONE,54,B-REPORTING,e24,1,say,say,said,VBD,POS,VB,50,PAST,said,252,9,said-VB,say-VB
nyt_20130322_strange_computer,9,e25,NONE,76,B-OCCURRENCE,e25,1,use,use,use,VB,POS,VB,73,FUTURE,use,256,13,use-VB,use-VB
nyt_20130322_strange_computer,9,e26,NONE,107,B-OCCURRENCE,e26,1,create,create,create,VB,POS,VB,101,INFINITIVE,create,261,18,create-VB,create-VB
nyt_20130322_strange_computer,9,e27,NONE,116,B-OCCURRENCE,e27,1,test,test,test,VB,POS,VB,112,INFINITIVE,test,263,20,test-VB,test-VB
nyt_20130322_strange_computer,10,e28,NONE,44,B-PERCEPTION,e28,1,tell,tell,tell,VB,POS,VB,40,INFINITIVE,tell,281,10,tell-VB,tell-VB
nyt_20130322_strange_computer,10,e29,NONE,136,B-OCCURRENCE,e29,1,react,react,react,VB,POS,VB,131,FUTURE,react,296,25,react-VB,react-VB
nyt_20130322_strange_computer,10,e30,NONE,153,B-OCCURRENCE,e30,1,burst,burst,burst,NN,POS,NN,148,FUTURE,burst,300,29,burst-NN,burst-NN
nyt_20130322_strange_computer,10,e31,NONE,164,B-OCCURRENCE,e31,1,pulse,pulse,pulse,NN,POS,NN,159,FUTURE,pulse,303,32,pulse-NN,pulse-NN
nyt_20130322_strange_computer,10,e33,NONE,248,B-I_ACTION,e33,1,determine,determine,determine,VB,POS,VB,239,INFINITIVE,determine,319,48,determine-VB,determine-VB
WSJ_20130318_731,0,e1,NONE,21,B-OCCURRENCE,e1,1,break,break,broke,VBD,POS,VB,16,PAST,broke,3,3,broke-VB,break-VB
WSJ_20130318_731,0,e2,NONE,60,B-OCCURRENCE,e2,1,release,release,released,VBD,POS,VB,52,PAST,released,10,10,released-VB,release-VB
WSJ_20130318_731,0,e3,NONE,113,B-I_STATE,e3,1,enable,enable,enabled,VBD,POS,VB,106,PAST,enabled,18,18,enabled-VB,enable-VB
WSJ_20130318_731,1,e6,PROGRESSIVE,19,B-OCCURRENCE,e6,1,help,help,help,NN,POS,NN,15,PRESENT,help,40,5,help-NN,help-NN
WSJ_20130318_731,1,e7,PROGRESSIVE,72,B-I_STATE,e7,1,hope,hope,hoping,VBG,POS,VB,66,PRESENT,hoping,49,14,hoping-VB,hope-VB
WSJ_20130318_731,1,e8,NONE,80,B-OCCURRENCE,e8,1,move,move,move,VB,POS,VB,76,PRESENT,move,51,16,move-VB,move-VB
WSJ_20130318_731,2,e9,PROGRESSIVE,22,B-OCCURRENCE,e9,1,expand,expand,expanding,VBG,POS,VB,13,PRESENT,expanding,59,3,expanding-VB,expand-VB
WSJ_20130318_731,2,e1000,NONE,105,B-OCCURRENCE,e1000,1,build,build,build,VB,POS,VB,100,PRESENT,build,71,15,build-VB,build-VB
WSJ_20130318_731,3,e10,NONE,40,B-OCCURRENCE,e10,1,select,select,selected,VBN,POS,VB,32,PAST,selected,95,8,selected-VB,select-VB
WSJ_20130318_731,4,e11,NONE,14,B-REPORTING,e11,1,say,say,said,VBD,POS,VB,10,PAST,said,115,2,said-VB,say-VB
WSJ_20130318_731,4,e12,PERFECTIVE,32,B-OCCURRENCE,e12,1,identify,identify,identified,VBN,POS,VB,22,PRESENT,identified,118,5,identified-VB,identify-VB
WSJ_20130318_731,4,e13,NONE,77,B-OCCURRENCE,e13,1,run,run,run,VB,POS,VB,74,PRESENT,run,126,13,run-VB,run-VB
WSJ_20130318_731,5,e14,NONE,17,B-OCCURRENCE,e14,1,give,give,gives,VBZ,POS,VB,12,PRESENT,gives,132,3,gives-VB,give-VB
WSJ_20130318_731,5,e15,NONE,86,B-OCCURRENCE,e15,1,create,create,create,VB,POS,VB,80,PRESENT,create,143,14,create-VB,create-VB
WSJ_20130318_731,5,e17,PROGRESSIVE,162,B-OCCURRENCE,e17,1,ask,ask,asking,VBG,NEG,VB,156,PRESENT,asking,159,30,asking-VB,ask-VB
WSJ_20130318_731,6,e18,NONE,28,B-STATE,e18,1,have,have,have,VB,NEG,VB,24,PRESENT,have,173,5,have-VB,have-VB
WSJ_20130318_731,7,e19,NONE,19,B-ASPECTUAL,e19,1,get,get,gets,VBZ,POS,VB,15,PRESENT,gets,183,3,gets-VB,get-VB
WSJ_20130318_731,7,e20,PROGRESSIVE,59,B-OCCURRENCE,e20,1,work,work,working,VBG,POS,VB,52,PRESENT,working,189,9,working-VB,work-VB
WSJ_20130318_731,7,e21,NONE,96,B-ASPECTUAL,e21,1,open,open,open,VB,POS,VB,92,PRESENT,open,195,15,open-VB,open-VB
WSJ_20130318_731,7,e22,NONE,161,B-I_ACTION,e22,1,convince,convince,convince,VB,POS,VB,153,PRESENT,convince,207,27,convince-VB,convince-VB
WSJ_20130318_731,7,e23,NONE,193,B-OCCURRENCE,e23,1,buy,buy,buy,VB,POS,VB,190,PRESENT,buy,212,32,buy-VB,buy-VB
WSJ_20130318_731,7,e25,NONE,230,B-OCCURRENCE,e25,1,use,use,use,NN,POS,NN,227,PRESENT,use,219,39,use-NN,use-NN
WSJ_20130318_731,8,e26,NONE,86,B-I_STATE,e26,1,want,want,wants,VBZ,POS,VB,81,PRESENT,wants,238,14,wants-VB,want-VB
WSJ_20130318_731,8,e27,NONE,93,B-OCCURRENCE,e27,1,use,use,use,VB,POS,VB,90,PRESENT,use,240,16,use-VB,use-VB
WSJ_20130318_731,8,e28,PROGRESSIVE,159,B-STATE,e28,1,$ 250,$ 250,$ 250,$ CD,POS,$ CD,154,PRESENT,$ 250,250 251,26 27,$-$ 250-CD,$-$ 250-CD
WSJ_20130321_1145,2,e6,NONE,20,B-I_STATE,e6,1,stand,stand,stands,VBZ,POS,VB,14,PRESENT,stands,37,4,stands-VB,stand-VB
WSJ_20130321_1145,3,e8,NONE,6,B-STATE,e8,1,lodge,lodge,lodged,VBN,POS,VB,0,PAST,Lodged,48,1,lodged-VB,lodge-VB
WSJ_20130321_1145,3,e101,NONE,92,B-REPORTING,e101,1,suggest,suggest,suggest,VBP,POS,VB,85,PRESPART,suggest,61,14,suggest-VB,suggest-VB
WSJ_20130321_1145,3,e9,NONE,102,B-OCCURRENCE,e9,1,kill,kill,kill,VB,POS,VB,98,FUTURE,kill,63,16,kill-VB,kill-VB
WSJ_20130321_1145,3,e100,NONE,122,B-STATE,e100,1,40,40,40,CD,POS,CD,120,FUTURE,40,68,21,40-CD,40-CD
WSJ_20130321_1145,4,e10,PROGRESSIVE,28,B-OCCURRENCE,e10,1,advance,advance,advancing,VBG,POS,VB,19,PRESENT,advancing,78,4,advancing-VB,advance-VB
WSJ_20130321_1145,4,e11,NONE,61,B-I_ACTION,e11,1,preclude,preclude,preclude,VB,NEG,VB,53,PRESENT,preclude,85,11,preclude-VB,preclude-VB
WSJ_20130321_1145,4,e12,NONE,77,B-OCCURRENCE,e12,1,development,development,development,NN,POS,NN,66,NONE,development,87,13,development-NN,development-NN
WSJ_20130321_1145,4,e13,NONE,130,B-OCCURRENCE,e13,1,come,come,come,VB,POS,VB,126,FUTURE,come,100,26,come-VB,come-VB
WSJ_20130321_1145,5,e14,NONE,49,B-STATE,e14,1,available,available,available,JJ,POS,JJ,40,FUTURE,available,112,9,available-JJ,available-JJ
WSJ_20130321_1145,5,e15,NONE,73,B-REPORTING,e15,1,say,say,said,VBD,POS,VB,69,PAST,said,118,15,said-VB,say-VB
WSJ_20130321_1145,5,e16,NONE,159,B-OCCURRENCE,e16,1,remove,remove,removed,VBD,POS,VB,152,PAST,removed,132,29,removed-VB,remove-VB
WSJ_20130321_1145,7,e21,NONE,109,B-OCCURRENCE,e21,1,force,force,forced,VBN,POS,VB,103,PAST,forced,188,23,forced-VB,force-VB
WSJ_20130321_1145,7,e22,NONE,117,B-OCCURRENCE,e22,1,step,step,step,VB,POS,VB,113,PAST,step,190,25,step-VB,step-VB
WSJ_20130321_1145,7,e23,PERFECTIVE,204,B-OCCURRENCE,e23,1,hold,hold,held,VBN,POS,VB,200,PAST,held,207,42,held-VB,hold-VB
WSJ_20130321_1145,8,e34,NONE,31,B-STATE,e34,1,clear,clear,clear,JJ,NEG,JJ,26,PRESENT,clear,218,6,clear-JJ,clear-JJ
WSJ_20130321_1145,8,e24,NONE,38,B-REPORTING,e24,1,say,say,said,VBD,POS,VB,34,PAST,said,220,8,said-VB,say-VB
WSJ_20130321_1145,8,e25,PROGRESSIVE,52,B-REPORTING,e25,1,add,add,adding,VBG,POS,VB,46,PRESENT,adding,223,11,adding-VB,add-VB
WSJ_20130321_1145,10,e103,NONE,42,B-OCCURRENCE,e103,1,diagnosis,diagnosis,diagnosis,NN,POS,NN,33,PAST,diagnosis,248,6,diagnosis-NN,diagnosis-NN
WSJ_20130321_1145,10,e102,NONE,120,B-OCCURRENCE,e102,1,school,school,school,NN,POS,NN,114,PAST,school,262,20,school-NN,school-NN
WSJ_20130321_1145,11,e29,PERFECTIVE,17,B-OCCURRENCE,e29,1,startle,startle,startled,VBN,POS,VB,9,PRESENT,startled,266,3,startled-VB,startle-VB
WSJ_20130321_1145,12,e30,NONE,6,B-OCCURRENCE,e30,1,win,win,won,VBD,POS,VB,3,PAST,won,284,2,won-VB,win-VB
WSJ_20130321_1145,12,e31,PROGRESSIVE,38,B-ASPECTUAL,e31,1,finish,finish,finishing,VBG,POS,VB,29,PRESENT,finishing,289,7,finishing-VB,finish-VB
WSJ_20130321_1145,13,e32,NONE,80,B-OCCURRENCE,e32,1,set,set,set,VBN,POS,VB,77,PAST,set,307,15,set-VB,set-VB
WSJ_20130321_1145,13,e33,NONE,119,B-OCCURRENCE,e33,1,surgery,surgery,surgery,NN,POS,NN,112,PAST,surgery,313,21,surgery-NN,surgery-NN
WSJ_20130322_159,0,e1,NONE,52,B-OCCURRENCE,e1,1,apologize,apologize,apologized,VBD,POS,VB,42,PAST,apologized,6,6,apologized-VB,apologize-VB
WSJ_20130322_159,0,e2,NONE,120,B-OCCURRENCE,e2,1,raid,raid,raid,NN,POS,NN,116,PAST,raid,18,18,raid-NN,raid-NN
WSJ_20130322_159,0,e56,NONE,156,B-OCCURRENCE,e56,1,move,move,move,NN,POS,NN,152,NONE,move,26,26,move-NN,move-NN
WSJ_20130322_159,0,e3,NONE,171,B-I_ACTION,e3,1,help,help,help,VB,POS,VB,167,FUTURE,help,29,29,help-VB,help-VB
WSJ_20130322_159,0,e4,NONE,179,B-OCCURRENCE,e4,1,restore,restore,restore,VB,POS,VB,172,INFINITIVE,restore,30,30,restore-VB,restore-VB
WSJ_20130322_159,1,e57,NONE,8,B-OCCURRENCE,e57,1,call,call,call,NN,POS,NN,4,NONE,call,38,2,call-NN,call-NN
